,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
125,0.021824,-0.033324,-0.249278,0.439467,0.348070,-0.269918,0.279165,0.257135,0.069133,-0.447990,-0.154338,0.046403,0.422444,-0.088303,0.078872,0.195341,0.349608,0.685326,-0.601323,-0.082100
126,0.043850,-0.112060,-0.148524,0.378392,0.417860,-0.281042,0.376270,0.147488,0.067915,-0.437269,-0.293657,0.042973,0.263400,-0.136668,0.054227,0.149552,0.353858,0.617345,-0.516008,0.087913
127,-0.054719,-0.295481,-0.040496,0.218530,0.277987,-0.158868,0.445429,-0.076756,0.222751,0.152381,-0.326540,0.070441,0.505255,-0.117328,0.095230,0.022069,0.293345,0.371837,-0.620254,0.193249
128,0.010044,-0.038720,-0.123458,0.235313,0.364883,-0.212163,0.279503,0.084661,0.065134,-0.317060,-0.110578,0.036499,0.395853,-0.108407,0.028868,0.067119,0.292673,0.456017,-0.472007,-0.123692
129,-0.078159,-0.093528,-0.116978,0.372040,0.276130,-0.069301,0.351132,0.206069,0.152281,-0.293391,-0.098488,0.001602,0.503481,0.062694,0.104015,0.179513,0.286952,0.658138,-0.527317,-0.013634
130,0.009272,-0.082901,-0.156878,0.232394,0.263972,-0.191994,0.370535,0.130653,0.128575,-0.237523,-0.181896,0.040375,0.281898,0.050052,-0.035603,0.076009,0.369297,0.463019,-0.373297,-0.082845
131,-0.130920,-0.061401,-0.043084,0.237905,0.198672,-0.054558,0.331638,0.118631,0.208955,-0.005880,-0.283746,-0.032522,0.332128,0.077850,0.223483,-0.020598,0.130115,0.458746,-0.412883,0.232185
132,0.111242,0.020673,-0.113752,0.291508,0.254322,-0.148179,0.207746,0.231267,-0.000158,-0.224154,-0.048391,0.069551,0.223736,-0.123284,0.008056,0.143351,0.267595,0.433015,-0.454693,-0.075279
133,-0.016638,-0.193252,0.093341,0.825514,0.369477,-0.245742,0.752914,0.349879,-0.022242,-0.414455,-0.222032,0.125715,0.765279,-0.137787,0.062531,0.133132,0.530611,1.270000,-0.761286,-0.051484
134,0.000817,-0.073203,-0.022741,0.232618,0.276841,-0.160767,0.368489,0.031763,0.217625,-0.151970,-0.210849,0.016695,0.358492,-0.069834,0.080428,0.068175,0.311013,0.467789,-0.509712,0.134780
135,-0.085816,0.260676,-0.482110,0.164245,0.501456,-0.193818,0.059344,0.260336,-0.087642,-0.612308,-0.263974,0.001114,0.472107,0.169283,0.063225,0.034043,0.411779,0.587886,-0.517147,-0.121984
136,-0.060114,-0.167859,-0.119145,0.248250,0.204177,-0.160431,0.198481,-0.068801,0.012610,-0.080440,-0.215123,0.116766,0.153966,-0.131397,-0.119888,0.057775,0.155629,0.176340,-0.225779,-0.036475
137,-0.139352,-0.087399,-0.045349,0.311057,0.242784,-0.110006,0.501492,0.226067,0.084750,-0.335744,-0.368839,0.025719,0.495523,-0.081716,-0.001991,-0.036473,0.339694,0.633144,-0.705928,0.331144
138,-0.069797,-0.071678,-0.160993,0.123960,0.118696,-0.076768,0.169299,0.182919,0.141454,-0.297320,-0.138001,0.058251,0.400236,0.219018,0.072272,0.089561,0.196116,0.462776,-0.299567,0.013437
139,0.110578,-0.129505,-0.336200,0.299651,0.246290,0.000001,0.327875,0.532195,0.321468,-0.601250,-0.092891,0.129688,0.533018,0.085450,0.071867,0.438521,0.447849,0.643463,-0.711247,-0.049217
140,-0.010335,-0.018487,-0.081533,0.189827,0.277678,-0.150875,0.284171,-0.000564,0.158275,-0.208848,-0.209145,0.029894,0.447872,-0.001614,0.081428,-0.014312,0.243990,0.293945,-0.585920,0.108771
141,0.022328,-0.014730,-0.150498,0.404476,0.321091,-0.227109,0.301848,0.218285,0.008353,-0.368691,-0.161298,0.109484,0.467102,-0.035318,0.053186,0.189930,0.289250,0.640446,-0.568271,-0.115104
142,-0.107890,0.217048,-0.479458,-0.008367,0.381026,-0.202033,0.005255,0.103392,0.153214,-0.720000,-0.295297,0.000367,0.587570,0.181068,0.056366,-0.052242,0.258098,0.479277,-0.408420,0.015793
143,0.024787,-0.159360,-0.427068,0.733502,0.556956,-0.511157,0.463208,0.264514,-0.022807,-0.476142,-0.296874,0.170968,0.607278,-0.012322,0.167873,0.268199,0.356462,1.084920,-0.911929,-0.056407
144,-0.005639,0.037412,-0.266900,0.400826,0.386422,-0.248416,0.263433,0.172999,0.025903,-0.417127,-0.140171,0.087161,0.404775,-0.053772,0.098625,0.096521,0.374897,0.714106,-0.550957,-0.098433
145,-0.127932,-0.026455,-0.305859,0.120850,0.332771,-0.136950,0.241412,0.048359,0.241381,-0.466328,-0.260271,-0.037106,0.526988,0.350953,0.103358,0.037011,0.261718,0.695059,-0.425297,-0.024201
146,0.050588,-0.216226,-0.287418,0.551929,0.291876,-0.193901,0.214567,0.288119,0.062489,-0.464020,-0.208258,0.266627,0.433046,-0.124274,-0.077354,0.160781,0.278911,0.727328,-0.642233,0.027342
147,0.015446,-0.144988,-0.060589,0.232711,0.053734,-0.028262,0.153378,-0.028713,0.108574,-0.005545,-0.134213,-0.031082,0.165198,0.034790,0.009070,-0.068190,0.160489,0.234026,-0.011857,0.134436
148,0.077519,-0.052678,-0.201499,0.548302,0.390189,-0.270811,0.492517,0.327212,0.090026,-0.493494,-0.190574,0.131758,0.533044,-0.065737,0.002081,0.312305,0.454181,0.957988,-0.768150,-0.119214
149,-0.222666,-0.122959,-0.275006,0.424810,0.325975,-0.498915,0.425372,0.492728,0.265855,-0.750129,-0.122248,0.265325,0.739443,0.285943,0.204083,0.415868,0.714267,1.172127,-0.764896,-0.183073
150,-0.085769,-0.086944,-0.043896,0.286462,0.287685,-0.137480,0.310959,0.095071,0.090229,-0.162138,-0.201009,-0.019748,0.238030,0.048305,0.013041,0.013817,0.192706,0.564425,-0.363310,0.093231
151,0.226296,0.032727,0.136009,0.411947,0.296367,-0.163668,0.171906,0.284459,-0.180920,-0.218554,0.063632,0.038646,0.104826,-0.280723,0.026498,0.346597,0.531771,0.394704,-0.307147,-0.280618
152,0.128192,0.045722,0.082571,0.518989,0.429047,-0.167291,0.295469,0.305339,-0.139698,-0.416172,-0.035251,0.031851,0.307519,-0.267684,0.098218,0.302138,0.616645,0.642602,-0.482859,-0.230732
153,0.042686,0.035822,0.068766,0.438572,0.337637,-0.157636,0.176436,0.207397,-0.129328,-0.376708,-0.030654,-0.027657,0.232783,-0.318042,0.009907,0.252459,0.494788,0.451213,-0.423127,-0.281633
154,-0.154167,-0.110230,0.047345,0.703803,0.386330,-0.358429,0.467991,0.249813,-0.059295,-0.089770,-0.147211,0.224063,0.507758,-0.168670,0.040085,0.238291,0.372906,0.966657,-0.852053,-0.083210
155,-0.123309,0.096663,0.235185,0.674444,0.155557,-0.361922,0.045996,0.420392,-0.377987,-0.008140,0.291501,0.205785,0.482634,-0.299284,-0.096186,0.434178,0.318890,0.770099,-0.758863,-0.337470
156,-0.016223,-0.032381,-0.030653,0.565730,0.372498,-0.232418,0.351276,0.054345,0.088824,-0.383908,-0.211203,0.084860,0.532310,-0.075288,0.089337,0.203144,0.225282,0.821225,-0.594134,-0.103077
157,-0.264887,0.252558,-0.320644,0.012909,0.514642,0.044367,-0.009659,0.061251,0.004813,-0.428060,-0.360933,-0.196136,0.325412,0.358568,0.155938,-0.236572,0.248906,0.456759,-0.084518,0.138844
158,-0.012734,-0.109831,-0.143919,0.455136,0.340297,-0.344949,0.503664,0.174929,-0.032875,-0.331113,-0.148722,0.195831,0.381177,-0.110606,0.007707,0.283645,0.349242,0.771967,-0.728285,-0.126186
159,-0.090820,0.254600,-0.444440,0.048869,0.318685,-0.151703,-0.105303,0.310526,-0.087094,-0.534516,0.030549,-0.075168,0.341759,0.181265,0.111756,0.136341,0.275403,0.456949,-0.312908,-0.231187
160,-0.056105,-0.129642,-0.332645,0.412750,0.405245,-0.566456,0.408320,0.365718,0.108096,-0.407722,0.000773,0.129049,0.605483,-0.158060,0.032564,0.367089,0.381681,0.969578,-1.034485,-0.255658
161,0.016252,-0.015523,-0.234241,0.555361,0.387537,-0.479765,0.406161,0.165281,-0.100063,-0.495624,-0.183706,0.258576,0.398879,-0.289721,-0.039198,0.361898,0.250241,0.795947,-0.731206,-0.313617
162,-0.128073,0.344584,-0.441835,-0.076673,0.590574,-0.003202,0.076825,0.148977,0.015212,-0.733861,-0.241769,-0.075124,0.454398,0.206036,0.050554,-0.096308,0.359772,0.408380,-0.247285,-0.155436
163,-0.074541,-0.070044,-0.116127,0.415292,0.361538,-0.263162,0.383107,0.163259,0.130313,-0.209276,-0.266886,0.025776,0.371207,0.023396,0.020769,0.122014,0.303415,0.791642,-0.479795,0.047922
164,0.151003,0.258151,-0.305604,0.000403,0.573791,0.168233,0.155588,0.220245,0.111426,-0.530755,-0.256528,-0.214521,0.268079,0.209338,0.054344,-0.004784,0.396055,0.254247,-0.208305,-0.255469
165,-0.135857,0.028170,-0.601343,0.416588,0.473637,-0.399271,0.094825,0.242529,-0.057152,-0.634081,-0.236676,0.107325,0.609173,0.160092,0.085754,0.009063,0.411064,0.901633,-0.481972,0.052178
166,0.119353,0.039022,-0.181629,0.120109,0.050578,0.021493,0.234791,0.396213,-0.002435,-0.151354,0.160218,0.168731,0.246857,-0.158846,0.035542,0.196892,0.363242,0.326088,-0.471700,-0.149427
167,-0.189392,0.345603,-0.387068,0.234860,0.596060,-0.190486,0.113764,0.310020,-0.169260,-0.665025,-0.189664,-0.027800,0.668470,0.170919,0.108572,0.028567,0.527297,0.867153,-0.570593,-0.176567
168,0.424931,-0.118616,-0.259892,0.794105,0.498241,-0.969018,0.236722,0.241714,-0.895000,-0.007193,0.553065,0.462621,0.043789,-0.776980,-0.088577,0.952032,0.807612,0.634763,-0.881648,-0.994149
169,0.107905,0.055017,-0.191096,0.877765,0.393911,-0.669879,0.217972,0.301334,-0.663048,-0.198595,0.200164,0.309064,0.249484,-0.689645,-0.045138,0.708709,0.735677,1.002052,-0.995837,-0.880443
170,0.074589,-0.199047,-0.191752,0.613449,0.097342,-1.083888,0.338954,0.162759,-0.753884,0.247635,0.579251,0.483240,0.077579,-0.470442,-0.273672,0.760982,0.426954,0.764972,-0.672951,-0.914553
171,-0.192026,0.054561,0.310495,0.779527,-0.065458,-0.712688,0.152737,0.085787,-0.671634,0.066126,0.397790,0.601999,0.169726,-0.606894,-0.361449,0.437666,-0.004621,0.892253,-0.543413,-0.467669
172,0.012672,-0.107788,-0.022880,0.511136,0.061154,-0.898206,0.297072,0.046604,-0.520512,0.406135,0.370067,0.444946,0.077357,-0.528963,-0.279582,0.586565,0.232192,0.605378,-0.686705,-0.701384
173,0.094896,-0.059578,-0.187871,0.867236,0.169066,-1.212325,0.354067,0.088977,-0.854638,0.260429,0.708257,0.465785,0.040216,-0.597376,-0.155986,0.920474,0.442339,1.103695,-0.775339,-1.136297
174,-0.048251,-0.556408,-0.553175,0.968565,0.209046,-1.615062,0.589547,0.124484,-0.959645,0.221054,0.923172,0.763775,0.316736,-0.608018,-0.204989,1.079736,0.562188,1.344669,-1.085038,-1.330154
175,0.032068,0.096289,-0.122711,0.497830,0.377119,-0.391229,0.241580,0.156568,-0.108989,-0.406799,-0.260958,0.236586,0.377284,-0.239597,-0.116267,0.297401,0.301008,0.536801,-0.511329,-0.188169
176,-0.007607,-0.058248,-0.295499,0.353620,0.200837,-0.283907,0.190378,0.415506,0.097183,-0.271056,-0.110933,0.363527,0.148333,-0.121952,-0.250499,0.459619,0.145672,0.515941,-0.596414,-0.412460
177,0.367472,0.126390,0.302238,0.574692,0.408855,-0.225314,0.029520,0.215302,-0.345092,-0.268051,-0.136386,0.175220,0.175976,-0.638512,0.082414,0.548148,0.642196,0.326412,-0.448172,-0.655158
178,0.099245,0.134519,0.039709,0.428260,0.399719,-0.162050,0.149250,0.180129,-0.134335,-0.302196,-0.055486,-0.032618,0.316021,-0.228147,0.038033,0.223627,0.387760,0.555734,-0.497400,-0.317662
179,-0.160130,-0.181332,-0.283288,0.028810,0.062817,-0.158517,0.437634,0.441529,0.518060,-0.523047,-0.005873,0.231935,0.413855,0.453636,0.205109,0.190563,0.367812,0.799672,-0.275119,-0.014899
180,0.243713,0.223117,0.209006,0.579143,0.391193,-0.013439,0.107723,0.279581,-0.307750,-0.502126,-0.094381,0.178468,0.340830,-0.507425,-0.022735,0.407658,0.496839,0.484926,-0.582085,-0.522711
181,0.183869,-0.152918,-0.222608,0.615229,0.335149,-0.733027,-0.031029,0.194372,-0.398264,-0.250127,0.219200,0.330566,0.482565,-0.403427,0.007672,0.551704,0.410999,0.512382,-0.696143,-0.664538
182,-0.034163,0.114014,0.086419,0.389077,0.407683,-0.001217,0.154039,0.191811,-0.091430,-0.318218,-0.117610,-0.106086,0.307899,-0.232293,0.071423,0.167549,0.471723,0.326029,-0.389621,-0.220516
183,0.174152,-0.160374,-0.237045,0.641887,0.386876,-0.783719,0.030714,0.177818,-0.423531,-0.217526,0.245247,0.370166,0.438786,-0.441050,-0.081212,0.545846,0.399544,0.506416,-0.763001,-0.608941
184,0.081908,-0.141353,-0.298565,0.665082,0.223123,-0.821384,0.126750,0.247078,-0.369225,-0.247907,0.028383,0.673931,0.247770,-0.541261,-0.091738,0.618668,-0.054434,0.723879,-0.795873,-0.765427
185,0.139843,0.430984,0.027385,0.137946,0.431381,0.145194,-0.218576,0.270254,-0.274450,-0.711856,-0.199778,-0.051406,0.325522,-0.189070,0.151982,0.152713,0.571582,0.117388,-0.222402,-0.465311
186,0.052288,-0.061471,-0.400632,0.688500,0.262218,-0.720203,0.431127,0.408842,-0.354408,-0.529956,0.133800,0.448375,0.605864,-0.351326,0.042891,0.680248,0.657969,1.106175,-0.996822,-0.550234
187,0.028734,-0.067785,-0.151390,0.414982,0.255750,-0.145800,0.210589,0.142822,0.019046,-0.270780,-0.166829,0.097836,0.255424,-0.116178,0.027726,0.035806,0.326743,0.522214,-0.316123,-0.011812
188,0.131210,-0.011801,-0.175611,0.626295,0.474428,-0.442941,0.209672,0.278315,-0.194300,-0.502236,-0.173459,0.237628,0.434408,-0.450900,-0.032034,0.408307,0.380213,0.626438,-0.816440,-0.404308
189,0.024165,-0.051517,-0.174266,0.435928,0.334362,-0.284002,0.354279,0.317581,0.066961,-0.406778,-0.117591,0.108681,0.416559,-0.148293,-0.030201,0.219126,0.395839,0.772135,-0.698344,-0.038656
190,0.293577,-0.270455,-0.002010,0.943308,0.254679,-0.994789,0.637431,0.245923,-0.654099,-0.186132,0.446821,0.355361,0.421708,-0.490298,-0.100562,0.808531,0.517682,1.102573,-0.792009,-0.793227
191,-0.022930,-0.007104,-0.163838,0.735571,0.472397,-0.544692,0.444669,0.375308,-0.021716,-0.369210,-0.189308,0.302285,0.621664,-0.261201,-0.051160,0.412692,0.463969,1.195516,-0.935409,-0.283194
192,-0.142639,0.256511,0.173004,0.516356,0.121869,-0.360459,0.220517,0.036402,-0.271971,-0.492315,-0.007873,0.317814,0.326026,-0.316542,-0.059759,0.396895,0.408538,0.739269,-0.318812,-0.388579
193,-0.032893,0.046639,-0.223340,0.143674,0.229183,-0.346716,0.162669,0.068455,-0.084996,-0.301370,-0.056446,0.248860,0.182338,-0.088057,-0.081201,0.257976,0.236735,0.475249,-0.370079,-0.345307
194,-0.184289,0.081188,0.213218,0.137077,-0.055316,-0.023630,0.064735,0.255089,-0.195579,0.350831,0.257398,0.043257,0.124948,-0.167819,-0.117370,0.198078,0.018410,0.222918,-0.469362,-0.017685
195,0.001428,-0.050800,-0.071861,-0.047716,-0.032897,-0.239223,-0.019474,0.216539,0.150923,-0.155595,0.137569,0.138405,0.100062,0.103546,0.064394,0.056908,0.143888,0.181171,-0.043340,-0.091580
196,-0.018652,0.017750,-0.131283,0.205979,0.146665,-0.244908,0.159923,0.349790,0.034438,-0.444710,0.073791,0.236949,0.318866,0.051451,0.122587,0.261756,0.399413,0.574413,-0.344350,-0.181123
197,-0.082563,-0.044345,-0.135463,0.052093,0.083559,-0.297707,0.087851,0.348646,0.076245,-0.459969,0.123143,0.236965,0.340316,0.048207,0.118340,0.221422,0.274959,0.479438,-0.260861,-0.184133
198,-0.031071,-0.009124,-0.050525,0.287009,0.266791,-0.185259,0.231581,0.194487,0.026343,-0.218865,-0.133367,0.072890,0.280240,-0.104992,0.041013,0.138435,0.279033,0.518720,-0.415457,-0.032691
199,0.002650,-0.009455,0.230882,0.505996,0.114606,-0.141167,0.251275,0.217096,-0.288192,-0.076554,0.199326,0.345988,0.161738,-0.277201,-0.283099,0.307126,0.136578,0.542779,-0.562547,-0.119299
200,0.137793,-0.071844,-0.186413,0.636139,0.433837,-0.384507,0.421707,0.303264,-0.117675,-0.429028,-0.040865,0.200081,0.277227,-0.247599,0.005875,0.391927,0.500391,0.832940,-0.770191,-0.279089
201,0.048271,-0.039054,-0.055342,0.408045,0.292213,-0.271420,0.470017,0.286006,-0.013990,-0.378346,-0.056176,0.179618,0.298252,-0.150322,-0.068544,0.305130,0.330743,0.657950,-0.510576,-0.091250
202,0.006234,0.019237,0.117557,0.338837,0.255185,-0.044588,0.182343,0.167572,-0.060365,-0.308972,-0.058633,-0.036272,0.244515,-0.210515,0.033570,0.140959,0.354299,0.366266,-0.270259,-0.195220
203,-0.073037,0.040735,-0.116350,0.415305,0.192641,-0.253902,0.207264,0.242539,-0.102314,-0.135311,0.013431,0.142479,0.317670,-0.192154,-0.001784,0.203654,0.151697,0.588331,-0.565753,-0.184309
204,0.176032,0.213525,0.098726,0.603919,0.375684,-0.343919,0.234779,0.331749,-0.196910,-0.386166,0.092463,0.112381,0.650851,-0.238839,0.074416,0.164776,0.607311,0.871863,-0.627095,-0.302193
205,0.094074,-0.137174,-0.097905,0.745151,0.363922,-0.635796,0.566598,0.323944,-0.316198,-0.654266,-0.036675,0.366273,0.719801,-0.350023,0.001425,0.305316,0.336956,1.389922,-0.940279,-0.305358
206,-0.051446,-0.054494,-0.237921,0.501900,0.383735,-0.218107,0.268114,0.170166,0.046559,-0.295602,-0.194562,0.141217,0.494716,-0.050127,0.062346,0.168189,0.345278,0.659306,-0.652246,0.078249
207,-0.189645,0.105095,0.156671,0.378264,0.020793,-0.154008,0.060130,0.251193,-0.186843,0.092441,0.351950,0.027719,0.211522,-0.240016,0.033619,0.312958,0.034158,0.497639,-0.403333,-0.228855
208,-0.050636,0.262098,0.064687,0.338634,-0.030089,-0.357761,-0.408002,0.282387,-0.409446,-0.138108,0.260213,0.326864,0.281170,-0.340617,-0.119036,0.386796,0.121615,0.261301,-0.521816,-0.488662
209,-0.035330,-0.015291,-0.053030,0.400247,0.225116,-0.186080,0.295285,0.235896,0.077526,-0.158598,-0.224505,0.047075,0.403207,-0.114852,0.104077,0.166972,0.360179,0.445404,-0.505559,0.061055
210,0.189962,0.034674,0.203069,0.409984,0.319085,-0.094147,0.069487,0.244020,-0.217416,-0.208691,0.069947,0.070537,0.073465,-0.323297,0.056439,0.273203,0.493421,0.276146,-0.260536,-0.313418
211,0.036502,-0.004153,-0.233805,0.500432,0.312055,-0.354033,0.283233,0.303619,0.073392,-0.463156,-0.114924,0.186686,0.439483,-0.132762,0.037584,0.245263,0.381385,0.777462,-0.761427,-0.201536
212,-0.154471,0.028267,0.050028,0.553032,0.251180,-0.357174,0.117421,0.101431,-0.310299,-0.163910,0.191507,0.179304,0.500782,-0.350274,-0.090154,0.227520,0.406106,0.489000,-0.528053,-0.299957
213,0.001469,0.268155,0.346278,0.534116,0.157108,-0.297730,-0.227467,0.311993,-0.488148,-0.039552,0.352441,0.150759,0.359341,-0.331056,-0.055511,0.355454,0.404261,0.606533,-0.561562,-0.493643
214,0.227829,-0.010061,-0.098509,0.449907,0.208617,-0.422155,0.214554,0.338021,-0.073137,-0.218714,0.173576,0.098649,0.335478,-0.226467,0.021643,0.391055,0.563173,0.717569,-0.554572,-0.253329
215,0.088971,0.098668,0.156589,0.713542,0.572925,-0.302341,0.235701,0.238861,-0.142632,-0.525303,-0.085935,0.013107,0.425111,-0.364245,0.004955,0.315121,0.616965,0.715410,-0.581002,-0.496000
216,0.088499,0.040940,-0.167922,0.394460,0.241507,-0.376290,0.140109,0.348784,-0.029076,-0.332487,0.100158,0.071394,0.461002,-0.114020,0.003609,0.234037,0.481323,0.765357,-0.563145,-0.097506
217,0.143279,0.081672,0.169932,0.517114,0.368241,-0.180730,0.217255,0.297695,-0.171170,-0.433970,0.034656,-0.063726,0.340334,-0.281784,0.098199,0.320529,0.615214,0.618935,-0.443778,-0.378554
218,-0.012079,0.232260,0.202167,0.671317,0.192849,-0.498395,-0.194105,0.119750,-0.452628,-0.165932,0.172761,0.329539,0.322941,-0.477025,-0.081982,0.446799,0.444094,0.513938,-0.416681,-0.544617
219,0.089806,0.170227,-0.025600,0.506159,0.344038,-0.298199,0.029044,0.239738,-0.088420,-0.509141,-0.110468,0.180668,0.515270,-0.126136,-0.016717,0.245710,0.424968,0.668464,-0.584224,-0.410392
220,0.033095,0.035978,-0.166580,0.224719,0.058881,-0.363537,-0.024255,0.276298,-0.080926,-0.138619,0.133669,0.173567,0.213504,-0.118319,0.014345,0.366523,0.111146,0.519091,-0.451788,-0.303413
221,-0.050506,-0.023424,-0.002104,0.562459,0.223779,-0.312728,0.301106,0.188487,-0.026475,-0.229571,-0.058187,0.165029,0.392598,-0.131544,-0.106399,0.245667,0.255751,0.652538,-0.600906,-0.146001
222,-0.070959,0.100021,-0.023268,0.523438,0.220479,-0.329086,0.207983,0.199702,-0.224556,-0.197284,0.078116,0.105125,0.478524,-0.083510,0.057338,0.212369,0.436208,0.733589,-0.519160,-0.132283
223,0.113877,-0.060597,-0.263256,0.662109,0.387787,-0.663452,0.317371,0.121849,-0.382868,-0.355135,0.232197,0.396968,0.499740,-0.395501,-0.163613,0.466436,0.425841,0.960506,-0.829879,-0.441380
224,-0.030637,0.209817,0.213569,0.207785,-0.084224,-0.180755,-0.382999,0.458896,-0.324256,0.134998,0.518952,-0.006109,-0.049513,-0.138438,-0.189037,0.347201,0.089316,0.405308,-0.404752,-0.301017
225,0.016350,-0.044536,-0.080915,0.317941,0.228248,-0.495399,0.095688,0.144012,-0.167606,0.086449,0.207160,0.222675,0.255615,-0.312261,0.015261,0.324311,0.070143,0.503229,-0.590357,-0.401047
226,0.047884,0.116618,-0.013647,0.753094,0.453913,-0.479175,0.184127,0.389462,-0.312721,-0.391302,0.083519,0.259154,0.591120,-0.301336,0.012808,0.357201,0.727075,0.928612,-0.854867,-0.355584
227,-0.121771,-0.103052,-0.120120,0.150864,0.080828,-0.248042,0.233279,0.232814,0.160878,-0.320048,0.000472,0.167765,0.279112,0.162189,0.148344,0.132165,0.286151,0.513959,-0.236398,-0.063383
228,-0.112815,0.000868,-0.043482,0.266955,0.122317,-0.100847,0.169566,0.270675,0.005398,-0.144120,0.067295,-0.049129,0.246007,-0.034670,0.039007,0.177860,0.127636,0.466304,-0.389105,-0.007579
229,-0.106432,-0.130347,-0.191819,0.409440,0.274561,-0.529147,0.227739,0.131759,-0.126880,-0.174449,-0.045633,0.273863,0.374443,-0.306026,-0.012508,0.357900,0.240646,0.893457,-0.726147,-0.302302
230,0.256085,0.091995,-0.004020,0.420207,0.223527,-0.089441,0.151098,0.258071,-0.150369,-0.058402,0.079733,0.112254,-0.097816,-0.313702,0.057300,0.368970,0.368778,0.298809,-0.528256,-0.205842
231,-0.244775,-0.191194,-0.188265,0.289356,0.167824,-0.541632,0.444470,0.348205,0.199664,-0.524310,-0.023048,0.372160,0.507537,0.276872,0.289009,0.350850,0.487008,0.984630,-0.373456,-0.170601
232,-0.020340,0.132377,0.227905,0.438640,0.163897,-0.218540,0.013563,0.184994,-0.278045,-0.194344,0.116636,0.155424,0.414156,-0.257973,-0.010462,0.266036,0.283559,0.462306,-0.407053,-0.300797
233,0.167698,0.086209,-0.066252,0.123224,0.085270,-0.117258,0.034358,0.107182,-0.220496,-0.013994,0.100443,0.169670,-0.096376,-0.265972,0.020012,0.233484,0.189727,0.114055,-0.232154,-0.217377
234,0.095645,0.073663,0.006758,0.433160,0.368899,-0.180454,0.206643,0.192166,-0.110617,-0.337955,-0.042310,-0.014436,0.338419,-0.182148,0.038796,0.230358,0.400828,0.525760,-0.487372,-0.272184
235,0.039655,0.087669,0.108748,0.208673,0.098123,-0.060048,-0.005551,0.151867,-0.145929,-0.011307,0.162506,0.035165,0.085913,-0.132080,0.025985,0.054210,0.225622,0.227072,-0.081949,-0.098452
236,-0.026713,-0.020916,-0.060905,0.285951,0.148665,-0.189644,0.210442,0.205459,0.041830,-0.259429,-0.020569,0.136063,0.299097,-0.109698,0.045340,0.058350,0.221477,0.493675,-0.365456,-0.066667
237,0.047082,-0.044484,-0.244631,0.409202,0.310779,-0.324357,0.275186,0.264955,0.071899,-0.305383,-0.106769,0.291351,0.378994,-0.163052,0.028130,0.313534,0.268523,0.668463,-0.883448,-0.041763
238,-0.046360,0.197597,-0.460942,0.000652,0.307813,-0.422522,-0.272542,0.303946,-0.048466,-0.694582,-0.055401,0.158867,0.490348,0.113867,-0.029865,0.068121,0.160059,0.447743,-0.331721,-0.273317
239,0.199661,-0.054824,-0.077394,0.313626,0.333989,-0.126050,0.444954,0.317802,-0.020543,-0.257711,-0.059993,0.059706,0.140433,-0.202065,0.028642,0.278748,0.464831,0.494739,-0.557842,-0.059969
240,-0.120075,0.108266,0.078957,0.148568,-0.052170,-0.067413,-0.109174,0.178289,-0.107926,0.171888,0.247243,-0.062735,0.079669,-0.017211,-0.003487,0.075750,0.021045,0.260895,-0.215122,0.020636
241,-0.008026,0.159391,0.013734,0.242522,0.161379,-0.105903,-0.084793,0.253244,-0.266784,-0.063123,0.111574,0.077423,0.218188,-0.156935,0.024592,0.104699,0.257201,0.351645,-0.422267,-0.180471
242,0.005436,-0.091879,-0.134923,0.437375,0.352897,-0.446433,0.304870,0.206347,-0.138697,-0.250700,0.073626,0.137966,0.411746,-0.239259,-0.079918,0.310030,0.292310,0.750768,-0.682314,-0.235390
243,0.052274,0.176954,-0.069629,0.451872,0.129062,-0.452907,-0.117916,0.263788,-0.360910,0.072978,0.240980,0.265762,0.073814,-0.236526,-0.067351,0.397896,0.238757,0.701112,-0.661787,-0.427784
244,0.436685,-0.025095,-0.170909,0.567744,0.465648,-0.432950,0.113691,0.395391,-0.308598,-0.011955,0.003193,0.295587,-0.274620,-0.608272,0.140173,0.565890,0.306371,0.357500,-0.778891,-0.533074
245,-0.050791,-0.038746,-0.358770,0.338555,0.267209,-0.184146,0.264049,0.314822,0.082274,-0.319777,-0.312582,0.146217,0.549502,-0.123062,0.132088,0.072415,0.351498,0.717156,-0.876808,0.041066
246,0.016336,-0.049139,-0.250896,0.143060,0.257946,-0.153027,0.316422,0.310556,0.183960,-0.195022,-0.221915,0.193364,0.416265,-0.115532,0.113490,0.147684,0.275283,0.423964,-0.711781,-0.033394
247,0.039965,-0.180786,-0.168908,0.379097,0.311964,-0.683106,-0.011985,0.291882,-0.194220,-0.254377,0.274985,0.177373,0.546099,-0.251084,-0.073439,0.311410,0.299495,0.529963,-0.579357,-0.410643
248,-0.108372,0.180530,0.170538,0.765758,0.155646,-0.349370,0.273195,0.165420,-0.265891,0.018047,0.176046,0.009037,0.513533,-0.362678,0.095563,0.391400,0.475786,0.923020,-0.420818,-0.247775
249,-0.113298,0.056745,0.228003,0.432697,0.117694,-0.365673,0.142286,0.268146,-0.095297,0.083860,-0.033344,0.069531,0.558382,-0.414271,0.022982,0.074593,0.299815,0.504133,-0.666140,-0.056395
250,-0.108178,0.061123,0.270956,0.438097,0.085467,-0.321696,0.067903,0.234133,-0.094881,0.131109,-0.010163,0.144986,0.502478,-0.375200,0.024171,0.047010,0.259263,0.531766,-0.612825,-0.044393
